1264.50  1.19188 -0.00217  0.00293  0.01040  0.03424 -0.02616  0.01017  0.01407 -0.02829 -0.05150  0.00293
1265.00  1.18538 -0.00194  0.00314  0.00987  0.03405 -0.02610  0.01060  0.01525 -0.02740 -0.04654  0.00314
1265.50  1.17861 -0.00170  0.00328  0.00935  0.03362 -0.02578  0.01050  0.01672 -0.02644 -0.04176  0.00328
1266.00  1.17165 -0.00144  0.00332  0.00885  0.03301 -0.02523  0.00994  0.01838 -0.02548 -0.03734  0.00332
1266.50  1.16457 -0.00114  0.00326  0.00835  0.03230 -0.02451  0.00906  0.02012 -0.02466 -0.03339  0.00326
1267.00  1.15745 -0.00082  0.00310  0.00787  0.03152 -0.02372  0.00800  0.02180 -0.02405 -0.02988  0.00310
1267.50  1.15027 -0.00049  0.00289  0.00751  0.03067 -0.02293  0.00679  0.02338 -0.02365 -0.02668  0.00289
1268.00  1.14300 -0.00016  0.00266  0.00733  0.02969 -0.02219  0.00545  0.02481 -0.02344 -0.02361  0.00266
1268.50  1.13554  0.00013  0.00246  0.00741  0.02841 -0.02147  0.00392  0.02603 -0.02337 -0.02038  0.00246
1269.00  1.12787  0.00037  0.00230  0.00773  0.02680 -0.02072  0.00216  0.02698 -0.02342 -0.01695  0.00230
1269.50  1.11999  0.00058  0.00218  0.00811  0.02487 -0.01984  0.00026  0.02766 -0.02357 -0.01356  0.00218
1270.00  1.11193  0.00076  0.00204  0.00836  0.02276 -0.01872 -0.00166  0.02806 -0.02386 -0.01053  0.00204
1270.50  1.10369  0.00093  0.00186  0.00833  0.02044 -0.01724 -0.00354  0.02818 -0.02431 -0.00807  0.00186
1271.00  1.09518  0.00106  0.00167  0.00806  0.01770 -0.01533 -0.00549  0.02804 -0.02468 -0.00609  0.00167
1271.50  1.08648  0.00115  0.00142  0.00767  0.01470 -0.01316 -0.00745  0.02784 -0.02468 -0.00472  0.00142
1272.00  1.07772  0.00121  0.00112  0.00724  0.01163 -0.01104 -0.00927  0.02769 -0.02413 -0.00408  0.00112
1272.50  1.06893  0.00121  0.00082  0.00682  0.00852 -0.00920 -0.01083  0.02747 -0.02308 -0.00410  0.00082
1273.00  1.06022  0.00117  0.00055  0.00640  0.00545 -0.00785 -0.01205  0.02702 -0.02177 -0.00450  0.00055
1273.50  1.05170  0.00108  0.00027  0.00597  0.00259 -0.00709 -0.01296  0.02616 -0.02042 -0.00489  0.00027
1274.00  1.04352  0.00099 -0.00009  0.00551  0.00019 -0.00685 -0.01375  0.02475 -0.01915 -0.00486 -0.00009
1274.50  1.03576  0.00090 -0.00060  0.00503 -0.00160 -0.00698 -0.01456  0.02278 -0.01800 -0.00410 -0.00060
1275.00  1.02847  0.00083 -0.00130  0.00452 -0.00271 -0.00730 -0.01555  0.02037 -0.01693 -0.00245 -0.00130
1275.50  1.02154  0.00075 -0.00198  0.00397 -0.00359 -0.00761 -0.01653  0.01809 -0.01604 -0.00085 -0.00198
1276.00  1.01469  0.00060 -0.00221  0.00336 -0.00499 -0.00782 -0.01707  0.01672 -0.01551 -0.00092 -0.00221
1276.50  1.00767  0.00031 -0.00166  0.00263 -0.00761 -0.00791 -0.01674  0.01686 -0.01551 -0.00400 -0.00166
1277.00  1.00028 -0.00016  0.00007  0.00178 -0.01206 -0.00790 -0.01504  0.01898 -0.01622 -0.01112  0.00007
1277.50  0.99340 -0.00059  0.00161  0.00099 -0.01602 -0.00769 -0.01344  0.02095 -0.01670 -0.01710  0.00161
1278.00  0.98751 -0.00086  0.00220  0.00034 -0.01817 -0.00725 -0.01279  0.02153 -0.01651 -0.01913  0.00220
1278.50  0.98233 -0.00103  0.00230 -0.00022 -0.01924 -0.00670 -0.01260  0.02136 -0.01609 -0.01888  0.00230
1279.00  0.97752 -0.00118  0.00247 -0.00075 -0.02015 -0.00614 -0.01228  0.02120 -0.01588 -0.01838  0.00247
1279.50  0.97294 -0.00135  0.00287 -0.00128 -0.02118 -0.00564 -0.01160  0.02124 -0.01602 -0.01831  0.00287
1280.00  0.96861 -0.00153  0.00346 -0.00182 -0.02226 -0.00520 -0.01064  0.02143 -0.01645 -0.01864  0.00346
1280.50  0.96454 -0.00171  0.00418 -0.00238 -0.02333 -0.00483 -0.00948  0.02170 -0.01710 -0.01929  0.00418
1281.00  0.96074 -0.00189  0.00497 -0.00295 -0.02431 -0.00452 -0.00822  0.02195 -0.01788 -0.02011  0.00497
1281.50  0.95723 -0.00206  0.00575 -0.00352 -0.02516 -0.00426 -0.00692  0.02214 -0.01871 -0.02100  0.00575
1282.00  0.95401 -0.00221  0.00646 -0.00410 -0.02583 -0.00401 -0.00567  0.02223 -0.01951 -0.02185  0.00646
1282.50  0.95106 -0.00234  0.00706 -0.00466 -0.02630 -0.00377 -0.00451  0.02222 -0.02021 -0.02265  0.00706
1283.00  0.94836 -0.00245  0.00756 -0.00522 -0.02662 -0.00353 -0.00346  0.02215 -0.02081 -0.02344  0.00756
1283.50  0.94589 -0.00255  0.00796 -0.00576 -0.02683 -0.00326 -0.00251  0.02202 -0.02130 -0.02420  0.00796
1284.00  0.94362 -0.00264  0.00826 -0.00629 -0.02695 -0.00296 -0.00166  0.02183 -0.02165 -0.02492  0.00826
1284.50  0.94155 -0.00271  0.00847 -0.00681 -0.02704 -0.00264 -0.00090  0.02160 -0.02188 -0.02558  0.00847
1285.00  0.93967 -0.00278  0.00862 -0.00729 -0.02712 -0.00228 -0.00022  0.02137 -0.02200 -0.02616  0.00862
1285.50  0.93797 -0.00283  0.00871 -0.00773 -0.02719 -0.00191  0.00039  0.02119 -0.02200 -0.02668  0.00871
1286.00  0.93645 -0.00288  0.00875 -0.00813 -0.02728 -0.00152  0.00092  0.02107 -0.02191 -0.02720  0.00875
1286.50  0.93512 -0.00291  0.00877 -0.00848 -0.02737 -0.00111  0.00138  0.02104 -0.02173 -0.02773  0.00877
1287.00  0.93396 -0.00295  0.00879 -0.00877 -0.02749 -0.00069  0.00177  0.02110 -0.02146 -0.02832  0.00879
1287.50  0.93298 -0.00298  0.00880 -0.00899 -0.02762 -0.00028  0.00209  0.02124 -0.02111 -0.02895  0.00880
1288.00  0.93218 -0.00300  0.00882 -0.00915 -0.02773  0.00014  0.00234  0.02145 -0.02069 -0.02962  0.00882
1288.50  0.93155 -0.00303  0.00884 -0.00925 -0.02784  0.00055  0.00253  0.02175 -0.02022 -0.03032  0.00884
